Class,GW,GV,GT,GS,GR,GQ,GP,GY,GG,GF,GE,GD,GC,GA,GN,GM,GL,GK,GI,GH,ME,MD,MG,MF,MA,MC,MM,ML,MN,MI,MH,MK,MT,MW,MV,MQ,MP,MS,MR,MY,FP,FQ,FR,FS,FT,FV,FW,FY,FA,FC,FD,FE,FF,FG,FH,FI,FK,FL,FM,FN,SY,SS,SR,SQ,SP,SW,SV,ST,SK,SI,SH,SN,SM,SL,SC,SA,SG,SF,SE,SD,YI,YH,YK,YM,YL,YN,YA,YC,YE,YD,YG,YF,YY,YQ,YP,YS,YR,YT,YW,YV,LF,LG,LD,LE,LC,LA,LN,LL,LM,LK,LH,LI,LV,LW,LT,LR,LS,LP,LQ,LY,RT,RV,RW,RP,RQ,RR,RS,RY,RD,RE,RF,RG,RA,RC,RL,RM,RN,RH,RI,RK,VH,VI,EM,EL,EN,EI,EH,EK,EE,ED,EG,EF,EA,EC,VM,EY,VN,ET,EW,EV,EQ,EP,ES,ER,VP,VQ,VR,VT,VW,KC,KA,KG,KF,KE,KD,KK,KI,KH,KN,KM,KL,KS,KR,KQ,KP,KW,KV,KT,KY,DN,DL,DM,DK,DH,DI,DF,DG,DD,DE,DC,DA,DY,DV,DW,DT,DR,DS,DP,DQ,QQ,QP,QS,QR,QT,QW,QV,QY,QA,QC,QE,QD,QG,QF,QI,QH,QK,QM,QL,QN,WG,WF,WE,WD,WC,WA,WN,WM,WL,WK,WI,WH,WW,WV,WT,WS,WR,WQ,WP,WY,PR,PS,PP,PQ,PV,PW,PT,PY,PC,PA,PF,PG,PD,PE,PK,PH,PI,PN,PL,PM,CK,CI,CH,CN,CM,CL,CC,CA,CG,CF,CE,CD,CY,CS,CR,CQ,CP,CW,CV,CT,IY,VA,VC,VD,VE,VF,VG,IQ,IP,IS,IR,VL,IT,IW,IV,II,IH,IK,VS,IM,IL,VV,IN,IA,VY,IC,IE,ID,IG,IF,HY,HR,HS,HP,HQ,HV,HW,HT,HK,HH,HI,HN,HL,HM,HC,HA,HF,HG,HD,HE,NH,NI,NK,NL,NM,NN,NA,NC,ND,NE,NF,NG,NY,NP,NQ,NR,NS,NT,NV,NW,TY,TV,TW,TT,TR,TS,TP,TQ,TN,TL,TM,TK,TH,TI,TF,TG,TD,TE,TC,TA,AA,AC,AE,AD,AG,AF,AI,AH,AK,AM,AL,AN,AQ,AP,AS,AR,AT,AW,AV,AY,VK
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0.99983367807898,0,0,0.995029757186541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0.99129091655419,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0.999805011439218,0,0.999208366578901,0,0,0,0,0,0.999944972891044,0,0,0,0,0,0.997686298314853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.944123223468596,0,0,0.990687556925644,0,0,0,0,0,0,0,0.998938457171533,0,0,0,0,0,0,0,0.999946019074769,0.953919446027149,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679074426652261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983527084587497,0,0,0,0,0,0.999906655623625,0,0,0.382126466119632,0,0,0,0,0,0,0,0,0,0,0.991697588024878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96239039145213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976880517608424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112752328527034,0,0,0,0,0,0.680187790617993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946019074769,0,0,0,0,0,0.128465673912084,0,0,0.78721790787785,0,0.997535746784297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999993760872973,0,0,0,0.999998364093522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114038124837388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999996828562458,0,0,0,0.999998038775986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999997839595862,0,0,0,0,0,0,0,0,0,0,0.99999799820665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998637421692,0,0,0,0.999997996349243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998716559985,0,0,0,0,0,0,0.999994897457859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999994370830181,0,0,0,0,0.99999841861574,0,0,0,0,0,0,0,0,0,0,0,0.999995746942937,0,0,0,0,0,0,0,0,0,0,0,0,0.999999520758301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998498489902,0,0,0,0.999994273441587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999992374769591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999997046096707,0,0,0,0.99999522333152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999995663719628,0,0,0,0,0,0,0,0,0,0,0.99999532013772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999993124718156,0,0,0,0.999995324475999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999992700782132,0,0,0,0,0,0,0.999998164029667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998335791133,0,0,0,0,0.999994076004438,0,0,0,0,0,0,0,0,0,0,0,0.999997797321289,0,0,0,0,0,0,0,0,0,0,0,0,0.999999999927152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.877243587534641,0,0.999477625271657,0,0,0,0.985240223716037,0.645534044042844,0,0,0,0,0.195364257876143,0,0,0.952829333376996,0.994496908490223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825719657867091,0,0,0,0,0,0,0,0.962177821616418,0,0,0,0,0,0.165645535362545,0,0,0,0.975562967691392,0,0,0,0,0.967231544437232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965858524747417,0,0,0,0,0.567202204955658,0,0,0.999692555211714,0,0.935608611450138,0,0,0,0,0.999709676004842,0,0.800726500671317,0.994072096596732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957348748081582,0,0,0,0.972805673751953,0,0,0.986712329426143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98833515280708,0.784157192410848,0,0,0,0,0,0.876443063676398,0,0,0.853445581158287,0.866916535534305,0,0,0,0,0,0,0,0.84668508133043,0,0.789587252353556,0,0,0,0,0,0,0,0.567700879537266,0,0,0,0,0,0,0,0,0,0,0,0.622946624374412,0,0,0.407784434377628,0,0,0,0,0,0.705902238148877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661456418785845,0,0,0,0.965683769525125,0,0.999462093427694,0.9956220199273,0,0,0.317792746795436,0,0,0,0,0,0,0,0,0,0.963538460649743,0,0,0,0,0,0,0,0,0.80390767330758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999782845355794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929962812018051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680646133102821,0.999873858677076,0,0,0,0,0,0,0,0,0.531064188992401,0,0,0,0,0,0.957965613645667,0,0.95973487978292,0,0,0,0,0.946449068203152,0,0,0,0,0,0.999820314602122,0,0,0,0,0.97690750361088,0,0,0,0,0,0,0,0,0.143489852494802,0,0,0,0.946201110441099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99820348819446,0,0,0,0.960853141128479,0,0,0,0,0,0,0,0,0,0,0,0,0.98341314210827,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816154734924523,0,0,0.995888925472427,0.980586554565685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998862106995085,0,0,0,0,0,0.972840900107079,0,0,0.217771901824536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950493508471958,0,0,0,0,0.464568892035625,0,0,0,0,0,0.227505661984526,0,0,0,0,0,0,0,0.999933101943016,0,0,0,0,0,0,0.94241837747163,0,0,0,0,0,0.762630798451602,0,0,0,0,0.993136876746011,0,0.67758945805854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999103151961109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991877650089356,0,0,0,0.851847523289228,0,0,0,0.802940787266527,0,0,0,0,0,0.999947428018254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109578270051879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94067025205581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87931136118483,0,0,0.851122495686828,0,0,0,0,0,0,0,0,0,0,0,0,0.999990249764194,0,0,0,0,0.979463636506741,0,0,0.999984552336893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778051798078353,0,0,0,0,0,0,0.968866148505459,0,0,0,0.997642624222352,0.800193140189323,0.966404789519141,0,0,0,0,0,0.860905066568898,0.999473112101804,0,0,0,0,0,0,0,0.987696302812135,0,0,0.980085708458184,0,0,0,0,0,0,0,0,0.999200184825792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994579591780527,0.963503990501396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529469938050415,0,0,0,0,0,0,0.999957965937272,0,0.322091691379209,0,0,0,0,0,0,0,0.598792541828014,0,0
1,0,0.985293041832661,0,0.604801386408548,0.999511029859299,0,0,0,0.667019869033828,0.974313871966462,0,0.873411511774938,0,0,0,0,0,0,0.985248732034114,0,0,0.96639227438824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980263862184194,0.236047081569555,0,0,0,0.897428248931544,0,0,0,0,0,0,0,0,0,0.916975504809869,0.956268466967873,0.983330798222066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163520122815684,0,0,0.9998414868524,0,0,0.999718121715541,0,0,0,0,0,0,0,0,0,0,0,0.865771753428027,0.0458541895358748,0,0.461307957904849,0,0.999066044332871,0,0,0,0,0,0,0,0,0,0.926463323702409,0,0,0,0.209301586454281,0,0,0,0,0,0,0.975768359106606,0,0.826891311869414,0.996847683941032,0,0,0,0,0,0.999952150815891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995797071353328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99990734693771,0,0,0,0,0,0.987826473241278,0.993819611200423,0,0,0,0.899190622251487,0,0,0,0,0,0,0,0,0,0,0.787546143251636,0.457043629469863,0.332271628541567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995357407451191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115575307671829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999914508141194,0,0,0,0,0,0,0,0,0.756252458277786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985556441363998,0,0,0,0,0,0,0,0.954927675053327,0,0,0.310848460312299,0,0,0,0,0,0,0,0,0,0.999567165061509,0,0,0,0.982484831703001,0,0.038537290504955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996642466052233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12430257173787,0,0,0,0,0.521231311213238,0,0,0,0.918983439452606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968178010732083,0.517134410440664,0.553311957777216,0,0,0,0
1,0,0,0,0.604801386408548,0.832530413051507,0,0,0,0.667019869033828,0.974313871966462,0,0.873411511774938,0,0,0,0,0,0,0.985248732034114,0,0,0.96639227438824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980263862184194,0.236047081569555,0,0,0,0.897428248931544,0,0,0,0,0,0,0,0,0,0.916975504809869,0.956268466967873,0.983330798222066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999755257093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865771753428027,0,0,0.461307957904849,0,0.999979523093956,0,0,0,0,0,0,0,0,0,0.999817079679267,0,0,0,0,0,0,0,0,0,0,0.975768359106606,0,0.999976432550044,0.963459902465119,0,0,0,0,0,0.993459381854152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999760608888332,0,0,0,0,0,0,0,0,0,0,0,0,0.999921565931266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987826473241278,0,0,0,0,0.899190622251487,0,0,0,0,0,0,0,0,0,0,0.787546143251636,0.457043629469863,0.332271628541567,0,0,0,0,0,0,0.998986648423453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99998522014768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115575307671829,0,0,0.999999594922693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985556441363998,0,0,0,0,0,0,0,0.954927675053327,0,0,0.310848460312299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982484831703001,0,0.038537290504955,0,0,0,0,0,0,0,0,0,0,0,0.984412484211197,0,0,0,0,0,0,0,0,0,0,0,0.996622798234882,0,0,0,0,0,0,0,0,0.12430257173787,0,0,0,0,0.521231311213238,0,0,0,0.918983439452606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968178010732083,0.999998464248933,0.553311957777216,0,0,0,0
1,0.999999226914275,0,0,0.960648622850627,0,0,0,0,0.977859693481275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998867586494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954731813243508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999996800842658,0,0,0,0,0,0,0,0,0,0.999999179292519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999998865144546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999930594079,0,0,0,0,0,0,0,0,0,0.999520955216713,0,0,0,0,0,0,0,0,0,0,0,0.999954911080181,0,0,0,0,0,0,0,0.999998920039082,0,0,0,0.999999200334579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999668136369112,0,0,0,0,0,0,0,0,0,0,0,0,0.999829566732705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999453721194,0,0,0,0,0,0,0,0,0,0,0,0,0.999999059568209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999888212565319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.99989393337052,0.906837220639369,0.908089872970447,0,0,0,0,0.9999574181267,0,0.976729833460407,0,0,0,0.866266340565124,0,0,0.980586554565685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972840900107079,0,0,0,0,0,0,0,0,0,0,0,0.983399543589571,0,0,0,0,0.997033792934226,0,0,0,0,0,0,0,0.931542852501332,0,0,0.999929996487256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99995883726608,0,0,0,0,0,0,0,0,0,0.999988763557617,0,0.996704468854745,0,0,0,0,0,0,0,0,0,0,0.999493549967232,0.994250895623966,0,0,0,0,0,0.996002255552045,0,0.999752483035019,0,0,0,0.999564972049446,0,0,0,0.999912584954775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573642051686616,0,0,0,0,0,0,0,0.746983506921606,0.802940787266527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109578270051879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639176907167588,0,0,0,0,0,0,0.996855954887385,0,0,0,0,0,0,0,0,0,0,0,0,0.87931136118483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957223584732221,0.776401579567046,0,0,0,0,0,0,0,0,0,0.0675459450586864,0,0,0.656862805734521,0,0,0,0,0,0,0,0,0,0,0,0.432916768147453,0,0,0,0,0.994929323045182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999653412261179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999915497061262,0.990390356500708,0.1401334006159,0,0,0,0,0,0,0,0,0,0.770796977764586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971768248344663,0,0,0,0,0,0,0,0.922256064640369,0,0,0,0,0,0,0,0,0,0,0.999679998851271,0,0
1,0,0.877243587534641,0,0.583556501936522,0.999006320523616,0,0,0.98457688653369,0.645534044042844,0,0,0,0,0.195364257876143,0,0,0.952829333376996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825719657867091,0,0,0,0,0,0,0,0.997475217008901,0,0,0,0,0,0.165645535362545,0,0,0,0.975562967691392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965858524747417,0,0,0,0,0.999985011587838,0,0,0,0,0,0,0,0,0,0,0,0.800726500671317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957348748081582,0,0.985475206515356,0,0.972805673751953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987912418925804,0,0,0.580395280484621,0,0,0,0,0,0,0,0.876443063676398,0,0.999869678331245,0.853445581158287,0.866916535534305,0,0,0,0,0,0,0.999976424508134,0.84668508133043,0,0.789587252353556,0.762525221883763,0,0,0,0,0,0,0.567700879537266,0,0,0,0,0,0,0,0,0,0,0,0.622946624374412,0,0,0,0,0,0,0,0,0.705902238148877,0,0,0,0.864849183934755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965683769525125,0,0.593628534460804,0,0,0,0.317792746795436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497834974747935,0,0,0.80390767330758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999918050939247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680646133102821,0.99573559618671,0,0,0,0,0,0,0,0,0.531064188992401,0,0,0,0,0,0.957965613645667,0,0.95973487978292,0,0,0,0,0.946449068203152,0,0,0,0,0,0.999998105079752,0,0,0,0,0.97690750361088,0,0,0,0,0,0,0,0,0.143489852494802,0,0,0,0.946201110441099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99820348819446,0,0,0,0.960853141128479,0,0,0,0.9999944975444,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933445669712561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999955712136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966404808620442,0,0,0,0,0,0,0,0,0,0.999999304330845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999980400575034,0,0,0,0,0,0,0,0.999994990813926,0,0,0,0,0,0,0,0,0,0,0.99999680262475,0,0,0,0,0,0,0,0.95445223825452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999936452809291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999871856193,0,0,0,0,0.972808313312876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998973446555971,0,0,0.999987672853043,0,0,0,0,0,0,0,0,0,0,0.999999371187635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999965857732,0.999999870065517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999790280164233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999759277150191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999972280549259
1,0,0,0,0.999999999271596,0,0,0,0,0,0,0,0,0,0.999873293795483,0,0,0,0,0.999983532230628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999999092932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999984217787767,0,0.99995760852869,0,0,0,0,0,0,0,0,0,0,0,0,0.999999999423776,0,0,0,0,0,0,0,0,0,0,0,0,0.999979431525036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999970318114518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999952464170865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999948643183709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999969284531826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999953361230891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999946798812301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969723166424562,0,0,0,0,0,0.999952514752543,0,0,0,0,0,0,0,0,0,0
